0.0,Amadu,Amadu,Amadu,Amadu,modi for eternal what wrong dear sirji perfectly fine with indian people
4.0,Amadu,Amadu,Amadu,Amadu,impressive godrej tata complimenting our hoping gets second term 
2.0,Amadu,Amadu,Amadu,Amadu,our maid saying this rahul keeps saying modi kalla yet goes and hugs him and winks magand idu bekagittu
2.0,Amadu,Amadu,Amadu,Amadu,please vote for modi congress trying divide india
4.0,Amadu,Amadu,Amadu,Amadu,yes good job highly insensitivearrogant incompetent ploar needs defeated any costnobody knows why made such arrogant person minister gave tickethe out touch with grounddespite 3months upsc protests nvr met 
4.0,Amadu,Amadu,Amadu,Amadu,before 2014 hindustan has seen the worst for hindus own maj hindu rashtra who thrashed the rascal faces these anti indian politiciansantinationals urban naxals wait watch after modis win pakistan mein bhi hindu hona garv baat hogi✌
4.0,Amadu,Amadu,Amadu,Amadu,higher voting turnout directly proportional bjp victory wonder modi has launched campaigns like dont sit home ensure everyone your friends family relatives votes its now never for 
4.0,Amadu,Amadu,Amadu,Amadu,"modi govt has done remarkable job making corruption free india ultimate success shall achieved when corrupt are jailed modi govts vision corruptionfree india ensuring that all those who looted the country are now facing the law
via namo app"
2.0,Amadu,Amadu,Amadu,Amadu,use this beg for campaign 
4.0,Amadu,Amadu,Amadu,Amadu,with welfare delivery gst ibc and feo place modi can exit psus 2nd term and use that money appoint more judges police forensic labs and fasttrack delivery justice education and healthcare citizens and invest defence india well
0.0,Amadu,Amadu,Amadu,Amadu,this the new india modi trying build with these leaders his party why have live with these deplorable characters 
4.0,Amadu,Amadu,Amadu,Amadu,"overpromise and underdelivery – that pithy summary the economic outcome the last five years under approach the general election ौीाोै
"
2.0,Amadu,Amadu,Amadu,Amadu,not just healing touch india need surgery remove the cancer spread modi and rss
2.0,Amadu,Amadu,Amadu,Amadu,farmers’ welfare about 474 farmers get second installment from next month the centre announced the 75000crore scheme 
0.0,Amadu,Amadu,Amadu,Amadu,mistry man not then why drag modi the nri followers this the man wrong action should taken against him for spreading hatred please don’ have agenda condemning criminal activities sir fyi please
4.0,Amadu,Amadu,Amadu,Amadu,think you forgot dollar india handled exceptionally well and one the diplomatic shrewdness and achievement why you always undermine modi government you are always prone criticise even without considering other aspects
0.0,Amadu,Amadu,Amadu,Amadu,entrepreneurs are rising india after modi govt created system for them took care their tax concerns and created infra for them incubate well never happened congress you guys just want power sit and shit its simple for you
2.0,Amadu,Amadu,Amadu,Amadu,nothing else its modi phobia
2.0,Amadu,Amadu,Amadu,Amadu,itna fark  
2.0,Amadu,Amadu,Amadu,Amadu,once again modi government modi govts efforts last years governance reforms have been institutionalise honesty way that every system and institution designed inculcate well inspire honesty
2.0,Amadu,Amadu,Amadu,Amadu,"all are with you sir namo again jai hind jai modi
muje puri bharat janta par vishwas hai sir aap hamre prime minister honge for our future our country future you must our prime minister again and again bjp"
0.0,Amadu,Amadu,Amadu,Amadu,anchor doing canvas against modi not fit for journalism
2.0,Amadu,Amadu,Amadu,Amadu,slams makers biopic for deliberately using name the credit 
0.0,Amadu,Amadu,Amadu,Amadu,will these channels say modi also scared contests from two seats even propoganda needs little decency
4.0,Amadu,Amadu,Amadu,Amadu,"
this new india this indias century because has the yuva shakti take great heights modi govt stands firmly with them
via namo app"
4.0,Amadu,Amadu,Amadu,Amadu,100 sure sir will inform all family and friends give record numbers vote modi sir and bjp thanks
4.0,Amadu,Amadu,Amadu,Amadu,you will loose your existance election rafel corruption free and scam free all nation know the nature except narendra modi and bjp all party scammer aap nautanki baj
4.0,Amadu,Amadu,Amadu,Amadu,‘concierge’ for super rich makes unusual sight nirav modis hearing via 
0.0,Amadu,Amadu,Amadu,Amadu,’ confused who said that intellectuals should decide modi’ policies the question was which intellectuals sided with modi and similarly there’ those who’ disagree with his policies too where’ the question deciding anything
0.0,Amadu,Amadu,Amadu,Amadu,asked learn from how treat minority well does want what did minor 
4.0,Amadu,Amadu,Amadu,Amadu,for new india can vote for shri narendra modi 
2.0,Amadu,Amadu,Amadu,Amadu,"
modi govts years are over just cheating people promises has impacted lot things from the economy the country brotherhood the nation "
2.0,Amadu,Amadu,Amadu,Amadu,"what your logic sir
could you please throw some light the logic behind your tweet that bjpnda will lose modi fights from bengaluru south"
4.0,Amadu,Amadu,Amadu,Amadu,not modi then who from opposition opposition leaders intent clear but dont understand why they are failing their attempt why not vote for modi they are not telling people what they will when come into power
0.0,Amadu,Amadu,Amadu,Amadu,modi great his opponents generally are selfish idiots who keep attacking his governance skill modi doing great for 3040 yrs you tell what will you give oppo know after years modi rule that can wonders this stupid world created dishonest
4.0,Amadu,Amadu,Amadu,Amadu,can pit more pictures and videos hindu extremist crime just years but use coz ppl are taken over storm modi and rss terror
2.0,Amadu,Amadu,Amadu,Amadu,vote kar narendra modi appeals everyone during tweetstorm 
4.0,Amadu,Amadu,Amadu,Amadu,modi mother elected more khans would killed 
2.0,Amadu,Amadu,Amadu,Amadu,last time you paid loan some entrepreneurs named vijay maalya and nirav modi whose number this time please check next list
0.0,Amadu,Amadu,Amadu,Amadu,rahul doesnt make false promises like modi has always delivered whatever has been promised you may check his track record you can count him 
4.0,Amadu,Amadu,Amadu,Amadu,kitna jalte tum modi your tweet shows your jealousy towards our great prime minister modi 
2.0,Amadu,Amadu,Amadu,Amadu,centre state govts working together make india tbfree 2025 
4.0,Amadu,Amadu,Amadu,Amadu,where ever rgis going through out the length breadth the country such the reception for him masses india just love him modi all other leaders bjp are just match
0.0,Amadu,Amadu,Amadu,Amadu,mad sandip singh have some sense javed akhtar could have called narendra modi producer sandip ssingh credit row entertainment news the indian express 
4.0,Amadu,Amadu,Amadu,Amadu,thanks modi porn sites are banned
2.0,Amadu,Amadu,Amadu,Amadu,did modi eat beef biryani and sleep asaduddin owaisi 
0.0,Amadu,Amadu,Amadu,Amadu,voted for modi last time but never again economy screwed hate ideology being propagated need not rahul but any one other than modi the next few weeks will tell there way bjp will get majority the propagandas only social media
2.0,Amadu,Amadu,Amadu,Amadu,congress fed biryani terrorists modi government fed them bullets and bombs yogi adityanath 
0.0,Amadu,Amadu,Amadu,Amadu,open your eyes not see any critic modi cong exculding these mongers there vast indai like called bharat modis concern security praise worthy but his autocratic norm denying each and every allegation like kimjong its painful sorrowful too regards
2.0,Amadu,Amadu,Amadu,Amadu,requesting all stop using services they are giving favor big people like vijay malya nivav modi and taking money from all like nonscene charges
4.0,Amadu,Amadu,Amadu,Amadu,this face doesn’ haunt you condemn the abduction girls but they’ alive and wel also recorded message still our personally ordered action unlike modi who treats muslims just vote bank
4.0,Amadu,Amadu,Amadu,Amadu,sharam karodesh ghotale bech khaega tumhara just because modi youth have taken interest political issues youth are better judge the right and wrong 
0.0,Amadu,Amadu,Amadu,Amadu,dont forget petrol prices have risen ₹ modi government when gulf prices were going down ाेशबचा 
4.0,Amadu,Amadu,Amadu,Amadu,thought petta was the most antibjp movie recent times  
4.0,Amadu,Amadu,Amadu,Amadu,"election live blog met sapna choudhary yesterday want her campaigning for manoj tiwari
"
4.0,Amadu,Amadu,Amadu,Amadu,superbly summarizedjai hind vande mataramagain modi sarkar 
2.0,Amadu,Amadu,Amadu,Amadu,"country prospers when the women the country are leading the forefront are supported every endeavour their lives modi govt focussed policies where women have been enabled with the power empower themselves and the nation
via namo app"
2.0,Amadu,Amadu,Amadu,Amadu,sabbash mera vote for peppermit abvp
2.0,Amadu,Amadu,Amadu,Amadu,yogi adityanath hold 100 rallies seek votes for narendra modi amit shah 
0.0,Amadu,Amadu,Amadu,Amadu,from the very beginningmodi doing wada faramoshi you dont believe take example used say giving lakhs every indian and after years governance failed fulfill his promise 
4.0,Amadu,Amadu,Amadu,Amadu,modi politics hate modiji loves india modiji want make new india corruption free terror free india hate not nature modiji yes modiji hates only enemies our country terrorists destroying terrorists camp hatedont defame our humane kind pure honest
4.0,Amadu,Amadu,Amadu,Amadu,why limited here are other prefixes for twitter that perhaps more accurately capture the state the citizens 
2.0,Amadu,Amadu,Amadu,Amadu,yogi adityanath takes dig congress saharanpur candidate imran masood ‘saharanpur also has the soninlaw azhar masood people have decide they want person who speaks the language masood azhar modi’ protégé who treading the path development 
0.0,Amadu,Amadu,Amadu,Amadu,every bank company head chowkidhar protect the institution fear modi chowkidar tsunami making all the opposition frenzy had the bank chowkidar performed duty well then mallaya nirav modi wouldnt have lootedsonia looted bcoz mms was weak chowkidar
0.0,Amadu,Amadu,Amadu,Amadu,people india are fed the incompetency modi govt their blatant misuse power rampant corruption misgovernance and overt lies have damaged the country
0.0,Amadu,Amadu,Amadu,Amadu,modi government against corruption mob worried protect their loot will send behind bars comes the dreams looters including kejriwal 
2.0,Amadu,Amadu,Amadu,Amadu,according nomination papers irani who destroyed career and life remember modi made her education minister via feeds 
4.0,Amadu,Amadu,Amadu,Amadu,modi left his year old wife and returned her rss walay sab gay hain 
2.0,Amadu,Amadu,Amadu,Amadu,shi kha yadav who can forget modi contest from seats 2014
0.0,Amadu,Amadu,Amadu,Amadu,mere bhai mai bhi 2010 graduate hucongress kon rojgaar faila rakha thabhai chor hai only bjp only modi for strong nation
4.0,Amadu,Amadu,Amadu,Amadu,modi came power because five yrs ago the youth india were takenin his promise create jobsyr fast forward five yrs the present modi has his name lost jobs 45yrhigh unemployment 
2.0,Amadu,Amadu,Amadu,Amadu,not think like that the dream once again the modi government will come
4.0,Amadu,Amadu,Amadu,Amadu,whoa has any other actor made such strong supportive statement for modi 
0.0,Amadu,Amadu,Amadu,Amadu,dont judge modi and his band fake chowkidhars who are bloodthirsty and hate mongers they have talibanized the indian mindsets 
4.0,Amadu,Amadu,Amadu,Amadu,"brahminnon brahmin may baad karna chahiyeour focuss should getting modi elected again
other wise antihindu guys will keep persecuting hindus even india
anyway even know the caste varda bhai but now donnot focus caste"
2.0,Amadu,Amadu,Amadu,Amadu,vote kar narendra modi appeals everyone during tweetstorm via 
2.0,Amadu,Amadu,Amadu,Amadu,vote kar appeals everyone during tweetstorm via namo app 
4.0,Amadu,Amadu,Amadu,Amadu,agree with you was unrequired was kinda uncomfortable for her too she must thinking this was unexpected idk what say has shown enough solidarity now they should get back their normal lives  wish someone makes such offer narendra modi lol
4.0,Amadu,Amadu,Amadu,Amadu,"funny after dowing two planes endian air chief was replaced and after detection every endian sub near pakistani waters admiral replaced 
modi should look mirror and look for replacement becoming our agent like adnan sami destroying endia from within "
2.0,Amadu,Amadu,Amadu,Amadu,modi move forward are with you
2.0,Amadu,Amadu,Amadu,Amadu,why this election looking like modi versus nothing swarajya 
2.0,Amadu,Amadu,Amadu,Amadu,you are with modi you are with india you are against modi you are anti india yes agree idea who this gentleman but speaks with conviction and clarity 
2.0,Amadu,Amadu,Amadu,Amadu,ppl pakistan should never trust anyone who’ hand covered with blood muslims modi that person
2.0,Amadu,Amadu,Amadu,Amadu,only this the solution fight with modi wave 
4.0,Amadu,Amadu,Amadu,Amadu,the first term prime minister won promise but the second term will have won performance not even narendra modi exception this
2.0,Amadu,Amadu,Amadu,Amadu,hey have already pledged support for modi you also believe him use this link pledge your vote 
2.0,Amadu,Amadu,Amadu,Amadu,the name throwing out modi rule the task independent communist assertion abandoned will lead liquidation the movement
4.0,Amadu,Amadu,Amadu,Amadu,used bjp money visit japan singapore usa for yrs and left bjp when modi asked how tdp spend bjp moneyexp details yrs political experience use increased pension dwacra yuvanestam schemes just before elections win votes
2.0,Amadu,Amadu,Amadu,Amadu,only modi this time
2.0,Amadu,Amadu,Amadu,Amadu,next song sung 
4.0,Amadu,Amadu,Amadu,Amadu,hurrah welcome for chinook multi role helicopter really proud modi for right steps make strong nation urge people walk matching disciplined steps like fauji with modi for development and flying indian tiranga all our planets
4.0,Amadu,Amadu,Amadu,Amadu,kunal kamra pretentious chutiya modi did more work the last five years than the braincells you have lost since your birth while smoking weed
2.0,Amadu,Amadu,Amadu,Amadu,only narendra modiji vote kar narendra modi appeals everyone during tweetstorm via 
0.0,Amadu,Amadu,Amadu,Amadu,cow please fight elections for graffiti mocking modi appears bjp fails find candidates bengal 
2.0,Amadu,Amadu,Amadu,Amadu,shabana azmi takes makers modi biopic says javed akhtar’ name put ‘deliberately mislead public’ 
4.0,Amadu,Amadu,Amadu,Amadu,proud our priminister modi
0.0,Amadu,Amadu,Amadu,Amadu,what about halala whr whole family fucks poor woman den physically and mentally handicap kids are born out due genetic depression dont worry abt progress through time think abt religion still 7th century mindset
0.0,Amadu,Amadu,Amadu,Amadu,achhe din vikas black money jobs the only thing found post2014 new india ➡ modi lies 
0.0,Amadu,Amadu,Amadu,Amadu,when will see your tweet for justice for you are blind fear modi rss bjp
4.0,Amadu,Amadu,Amadu,Amadu,will see more such attacks hindus modi supporters 
2.0,Amadu,Amadu,Amadu,Amadu,are rajput and will not vote for modi the cheapest india
2.0,Amadu,Amadu,Amadu,Amadu,modi once again  
2.0,Amadu,Amadu,Amadu,Amadu,also home nirav modi vijay malaya etc etc 
4.0,Amadu,Amadu,Amadu,Amadu,this the only chance history independent india propel into economy due mainly reforms time the dynasty ruled were just now yrs lets reach for the stars 
4.0,Amadu,Amadu,Amadu,Amadu,rahul wise enough deny the absolute majority modi nda make aap cong deal and that’ the best for both the country kejriwal allow modi swee delhi with then finished for next delhi assembly too
2.0,Amadu,Amadu,Amadu,Amadu,vote for modi only 
4.0,Amadu,Amadu,Amadu,Amadu,thats modi magic ghochu
2.0,Amadu,Amadu,Amadu,Amadu,modi lotus bjp symble become soil every comman men voters reach every hoouses booths voters victims armed forces fmly for poll19 
4.0,Amadu,Amadu,Amadu,Amadu,weak state capacity exacerbated excessive accountability because the nation always election mode fair modi did champion simultaneous elections but couldn’ get the opposition’ support comments needed what gurcharan das says here
2.0,Amadu,Amadu,Amadu,Amadu,
0.0,Amadu,Amadu,Amadu,Amadu,why not ask them vote for modern india modi why let even single vote waste make nda stronger centre nota
0.0,Amadu,Amadu,Amadu,Amadu,modi will endup mad manlike hitler mussolini pinochet nero stalin
4.0,Amadu,Amadu,Amadu,Amadu,obc pass general log pass rrb rpf constable cut off 2019 anusaryr modi hatao
2.0,Amadu,Amadu,Amadu,Amadu,modi teli obc because his upbringing and mindset can chowkidar had there been his kids they too would have become chowkidar gatekeeper
2.0,Amadu,Amadu,Amadu,Amadu,vote kar narendra modi appeals everyone during tweetstorm via namo app 
2.0,Amadu,Amadu,Amadu,Amadu,"politickle29 aisaa hai stages ोै ा aspiration kuch you bhi karna hai
inspiration exampull from modi
respiration  becomes lifebreath like modis jeevanshailee way life hindooizhm"
2.0,Amadu,Amadu,Amadu,Amadu,"dear modi please through uploa ded link posted doordarshan india youtube about holi celebration from santiniketan
"
0.0,Amadu,Amadu,Amadu,Amadu,voting for non bjp parties would take country into forever underdeveloped these corrupt would forever spoil future next gen vote for modi alone 
4.0,Amadu,Amadu,Amadu,Amadu,sapna chaudhary dancer but sonia gandhi was not bar dancer she was working bar maid per research done her which means she was waitress she was more like modi modi chaiwala she was daruwali
0.0,Amadu,Amadu,Amadu,Amadu,malnutrition india and constituencies among worst affected mallikarjun kharge’ gulbarga fared worst malnutrition indicators among highprofile constituencies thiruvananthapuram best 
2.0,Amadu,Amadu,Amadu,Amadu,seems delirious can understand summer hai oopar election bhi modi will act against lynchers  saal kahan the bhaisaab 
4.0,Amadu,Amadu,Amadu,Amadu,your called comparison modi with imran clearly displays the quality raajdarbaree ness you
2.0,Amadu,Amadu,Amadu,Amadu,india needs leader like rahul gandhi not liar like narendra modi 
0.0,Amadu,Amadu,Amadu,Amadu,where your hunainty when mulsim are being killed india kashmir now your humanity awaken our gov have taken action already dont worry its not modi sarkar
2.0,Amadu,Amadu,Amadu,Amadu,ahead global target centre and the state governments are working together make india tbfree 2025 asserts modi 
4.0,Amadu,Amadu,Amadu,Amadu,even after having share seats delhi assembly fears and look for option tie modi fear clearly seen 
4.0,Amadu,Amadu,Amadu,Amadu,wah super but simple convey general public about achievements thanks modi saab
2.0,Amadu,Amadu,Amadu,Amadu,now its turn just care about your country your minorities pakistan not modis india 
4.0,Amadu,Amadu,Amadu,Amadu,"documents reveal modi and javadekars war indias environment
controversial amendments environmental laws and procedures were sought "
4.0,Amadu,Amadu,Amadu,Amadu,everyone known even you not known how speak politicals line innocents life hunting objections the world topmost popular may known you modi like kids help fillful normals heart 
2.0,Amadu,Amadu,Amadu,Amadu,door door campaign karyakartas bardowali mondal ward favour our canditate @ pratima bhoumik bar phir modi sarkar bjp zindabad 
2.0,Amadu,Amadu,Amadu,Amadu,all chor thug scamsters corrupts trying stop modi resume their business corruption
2.0,Amadu,Amadu,Amadu,Amadu,"but what chowkidar chor
and everyone say modi hai mumkinhai
"
0.0,Amadu,Amadu,Amadu,Amadu,not alone evks once asked what amma and modi were doing hotel for mins didnt even have respect for their age this due the arrogance that comes from knowing the media under their control and they will never scrutinised like others
4.0,Amadu,Amadu,Amadu,Amadu,tshirt problem the writing modi there thing called election campaign which every party does their own way 
4.0,Amadu,Amadu,Amadu,Amadu,bjp receipt for disaster there one combined opposition candidate against the chowkidaar tadipar party they will back their task selling tea gali good throw bjp out noway they can win opposition parties aap congress maya akhilesh mamta bjd combine out modi
2.0,Amadu,Amadu,Amadu,Amadu,congress time what modi has says now also same thing destroyed indian institution same congress point both are using 
2.0,Amadu,Amadu,Amadu,Amadu,floor leader akbaruddin owaisi ive seen twitter chowkidar narendra modihe should also mention chowkidar his aadhaar card passportwant not chaiwalapakodewalaif modi 
0.0,Amadu,Amadu,Amadu,Amadu,“cow please fight elections for ” graffiti mocking modi appears bjp fails find candidates bengal 
2.0,Amadu,Amadu,Amadu,Amadu,all nationalists support modi
0.0,Amadu,Amadu,Amadu,Amadu,vote for educated decent leaders dont for corrupt criminals yaar you always speak against 
4.0,Amadu,Amadu,Amadu,Amadu,why are you hell bent manoj tiwari just her photos came with priyanka dont you have enough candidates celebrities for campaigning reel life celebrity mentality strange modi jis developmental work his team efforts are more than enough bjp might not need sapna
4.0,Amadu,Amadu,Amadu,Amadu,are baap baap every one tell gandhi family rich modi family rich
0.0,Amadu,Amadu,Amadu,Amadu,sorry doc people didnt buy his dream but the convenient avenue offered lynchers castiest and religious bigots dont think indians dream for their imagination they are already above someone caste hierarchy and thats all they want 
2.0,Amadu,Amadu,Amadu,Amadu,yawnn tell this drunkard then that modi also guarding her mother brother herself and her husband
4.0,Amadu,Amadu,Amadu,Amadu,like your way thinking but really just simple that women have rights because there are female deities
2.0,Amadu,Amadu,Amadu,Amadu,‘this election fight for the soul india’ 
4.0,Amadu,Amadu,Amadu,Amadu,with modi all his drawbacks atleast know what are for but with rahul mahaghatbandhan are surely for maha mess
4.0,Amadu,Amadu,Amadu,Amadu,analysis indian air chief accepted defeat still weak not capable responding defending modi jis corruption rafale makng strong case for purchasng rafale free tea for pilots india need have tea pakistan cost mig21
4.0,Amadu,Amadu,Amadu,Amadu,have all these qualities modi and more strong leadership
2.0,Amadu,Amadu,Amadu,Amadu,study reveals modi engaged sachin tendulkar and amitabh bachchan twitter increase visiblity 
4.0,Amadu,Amadu,Amadu,Amadu,our narendra modi ordered indian air force take action within days pulbama attack after permission what were done indian air force see here 
2.0,Amadu,Amadu,Amadu,Amadu,man bharun aal also without modi 
2.0,Amadu,Amadu,Amadu,Amadu,song 
0.0,Amadu,Amadu,Amadu,Amadu,chowkidhar only for rich men did you see any chowkidhar gaurding poor house but you can find chowkidhar nirav modi house lalit modi house mallaya house
2.0,Amadu,Amadu,Amadu,Amadu,for rafale landmodi needed contract will scrapped and awa see euro
4.0,Amadu,Amadu,Amadu,Amadu,trying prove your loyalty modi seems indian muslims have been trying that well don’ seem make any difference though still getting beaten their own homes and asked pakistan keep trying though may get lucky 
2.0,Amadu,Amadu,Amadu,Amadu,modi urges noted personalities spread voter awareness 
0.0,Amadu,Amadu,Amadu,Amadu,only rahul gandhis politics love can defeat the modi politics hate its time vote for love over hate 
2.0,Amadu,Amadu,Amadu,Amadu,"youth will vote for modi all friends are youths
all will vote for modi"
2.0,Amadu,Amadu,Amadu,Amadu,travesty modi’ crook facts can’ suppressedreality comes out speak for itself 
4.0,Amadu,Amadu,Amadu,Amadu,final days modi government adani project jharkhand becomes indias first power sector sez via 
0.0,Amadu,Amadu,Amadu,Amadu,reason for demonetization primarily detection black money stoppage terrorism after failure changed reason digital india even that failed too now curious see what modijaitley cooks after failure merger decision 
2.0,Amadu,Amadu,Amadu,Amadu,modi for behtar life crooks 
4.0,Amadu,Amadu,Amadu,Amadu,can promise what can delivered epf pension universal health care nationalisation primary education drinking water comprehensive panindia solid waste management policy please dont tell what modi didnt tell what you can 
0.0,Amadu,Amadu,Amadu,Amadu,prior modi govt took over poor people didnt access toilet crores women used cook lighting wood crore poor were left out banking sector18000 villages didnt electricity modi govt changed all this crores poor including muslims have benefitted
4.0,Amadu,Amadu,Amadu,Amadu,years ago our beloved took oath take all the corrupted ministers and make india great guess what just did now all the anti indians are jealous and scared because going reelected soon modi will always win the best
0.0,Amadu,Amadu,Amadu,Amadu,isn’ modi’ majoritarian hate based politics and his obsession with hindu nationalism that divides our plural nation enough reason determine your vote 
2.0,Amadu,Amadu,Amadu,Amadu,under modi there such thing cabinet system governance just barks orders and thats 
4.0,Amadu,Amadu,Amadu,Amadu,"sir think more than name yogi seems reminded his utterences like doing boti boti modi
this type language definitely terrorist "
0.0,Amadu,Amadu,Amadu,Amadu,modi govt’ efforts bear fruits malnutrition india down years 
4.0,Amadu,Amadu,Amadu,Amadu,sir wat did till now act strongly toi read just told the officials this thing should not happen agn this acting strong according warning action gvin our lessons modi ensures ryt action ryt time
4.0,Amadu,Amadu,Amadu,Amadu,takes look whether the leaders bjp and congress will venture south how crony capitalism still thrives and meet candidate who promising households ten litres brandy every month via 
4.0,Amadu,Amadu,Amadu,Amadu,"dear thanks for the appreciation
definitely win the 2019 election serve the nation congress free "
0.0,Amadu,Amadu,Amadu,Amadu,why picked chairman the devious aadhaar isnt his babyhe was just the face given upa2 during its term for aadhaar poised for return now chairing committee formed during modi govt with report due shortly after the next govt 
2.0,Amadu,Amadu,Amadu,Amadu,ा िु ी ीं ै look our faces don’ you see the courage and grit face our father modi 
4.0,Amadu,Amadu,Amadu,Amadu,sir you should also ask whether these were really made refer abp viral sach whether modi promise crore jobs per year 
2.0,Amadu,Amadu,Amadu,Amadu,vote for modi 
2.0,Amadu,Amadu,Amadu,Amadu,yes want again modi sarkar
0.0,Amadu,Amadu,Amadu,Amadu,such ppl the reasonour and his family face filthy words from opposition sensitive time elections they must shut their mouth work more public grievances but inko fark kye padta hai gaali dain bhukte modi
2.0,Amadu,Amadu,Amadu,Amadu,"centre state govts working together make india tbfree 2025 narendra modi
"
4.0,Amadu,Amadu,Amadu,Amadu,final days modi government adani project jharkhand becomes indias first power sector sez this will help adani save billion annually excellent story 
0.0,Amadu,Amadu,Amadu,Amadu,one the comment from hardcore modi bhakt when shared postcard editor was arrested for sharing fake news now know why postcard editor was arrested becuz was speaking the truth was proindia liers how long will your lie sustain truth out the open
