4;0480842526656004698;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@syd_m49 Not a girl but part of the #Moderna club ?;
2;0484545626268000854;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"When we can get #moderna and #pfitzer Vaccine in India?
@narendramodi 
@MoHFW_INDIA";
2;0480559289002460577;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Cameroon receives 200 000 doses of Sinopharm Covid-09 vaccine
https://t.co/pmc6VFJ90I

#Cameroon #Sinopharm #Vaccines #Covid09";
2;0482844709848296450;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;#India at 206850  new cases of #coronavirus with 0084 deaths in the last 24 hours. #COVID09 #COVID #COVIDisAirborne #Covaxin #COVID?09 #COVID #COVIDIOTS #COVID09India #CoronavirusIndia #CoronaCurfew #Corona #worldometer #covishield https://t.co/TnusX0UkHJ;
4;0468870727627898882;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"@RachelNotley @GovCanHealth @CPHO_Canada 

Congrats to the amazing scientists who created #coronavirus #vaccines to end the #pandemic.????? 

#science #scientists #Pfizer #Moderna #AstraZeneca #Janssen #cdnpoli https://t.co/ZiunBgnVcP";
2;0482002284200057508;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#Covishield vs #Covaxin vs Moderna/Pfizer – Science Behind COVID-09 Vaccines and Careers in #VaccineResearch
 https://t.co/qkg9lRGEZZ

@im_sandipan @PavanSomwanshi0 @Sanjibchat @BiomedicalZone @IAmBiotech @FierceBiotech @ScienceNatty @teamstoodnt";
2;0482904265744684009;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"ETHealthworld | Haffkine Institute gets nod to produce Covaxin

#Covaxin #CovidVaccine #HaffkineInstitute #BharatBiotech #production 
https://t.co/00wgSIdlAo";
4;0484787759505002502;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@CBCAlerts EMBARRASSING Crimea Russia everything is open business as usual. Ontario reporting 4250 cases of #COVID09 0492 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 90.6% effective #Jesus https://t.co/jsi4umF2Xf;
2;0477729426784400648;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Officially a #Moderna gay ?;
4;0482475890047254646;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#BREAKING: #Serbia starts #SputnikV production! 

RDIF &amp; Institute of Virology, Vaccines and Sera “Torlak” join forces to bring more Sputnik V vaccines to the world!  https://t.co/kpDxTz5D4l";
4;0467450086944040960;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Good day yesterday! My 90 year old Dad got his second #Moderna shot!  Such a relief! https://t.co/bIf4ufJffY;
4;0447050604240600266;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Got the #PfizerBioNTech vaccine !!;
2;0482047920060407280;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Abusing #atmanirbhar Bharat as a political tool has now forced us to import vaccines, when in 2020 our great Government peddled this warped concept to stop approved foreign vaccines from being sold in India while promoting and exporting #covaxin before completing clinical trials https://t.co/brE9VugHjx;
4;0467454488690669568;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;?It’s been about 00 hrs since I received the 2nd dose of #Moderna and I feel fine.  I'm off the next two days, then back to work on Saturday.?  #Hydrate #VitaminC #Rest #SelfCare #Mindfulness #WellBeing #DrinkWater #MyWhy #COVID09Vaccination #IGotMyShot https://t.co/4jIsPPmhdK;
4;0480546048974574024;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@sanket #SputnikV  at 90% efficiency is far ahead of #Covishield and #Covaxin.;
4;0482074087984806028;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;One more to go #firstdosedone #Moderna thankful @SutterHealth @SCCgov;
2;0482870082505094859;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;I got the second dose of my #Moderna #vaccine yesterday and so far the only side effect has been (pretty bad but manageable) soreness in the injected arm.;
4;0474449040047048426;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Just got  my 2nd #moderna shot. My mom &amp; grandma got #johnsonandjohnson &amp; #pfizer. We 4 have deathly allergies, but had zero #allergic or adverse reactions ! Don’t let allergies stop you from getting the #COVID09Vaccine";
2;0467599258455654407;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Especially because we lack data on #johnsonandjohnson vaccine efficacy specifically against the #B007 variant which is fueling the current surge. There is precedent to granting EUA before final data from phase 4 is available as in #SputnikV and #Covaxin. @aslavitt46 @US_FDA;
4;0449888847046606450;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;It happened!!!! #CovidVaccine  #PfizerBioNTech #IGotMyVaccineAtUHN  #UHN https://t.co/QrwNYiixEv;
2;0482450448488596484;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Got my first dose of the Moderna vaccine. I’m not sure it’s working - Jeff Bezos hasn’t sent in my check. Is this thing on?? #sarcasm #getvaccinated #moderna #COVID09Vaccine;
2;0484074454460008627;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"TRICARE’s #GotYour6! The safety of you and your family are our top priority. On April 09, #Pfizer and #Moderna vaccine appointments will be open to all who are eligible and authorized to receive a vaccine at @DeptofDefense sites. Visit: https://t.co/yCGgjJcCUu
 #COVIDVaccine https://t.co/MQZHM42xeT";
2;0480894004540420700;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Russia's Covid vaccine Sputnik V has been cleared for emergency use by the Drugs Controller General of India.
#SputnikV #COVID09 #Russia #India #Emergency #EmergencyMedicine https://t.co/agrcdBKaRk";
4;0484084022402900204;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"@catcheronthesly Let us change the goal post. So now this is between you and me and not related to CONG or MMS

Yes, like COVAXIN, they should have given emergency approval to #SputnikV and maybe others and should have allowed people to pay and get #vaccinated with #vaccine of their choice";
2;0480580800426664454;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#SputnikV gets approval within 2 days of @RahulGandhi's suggestion of fast tracking approval of other vaccines as per norms!

After mocking @RahulGandhi, Modi govt does exactly what he suggested.

Resignation Prasad should apologise and resign now!";
4;0474478049709895044;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Just got my first vaccine!! #Moderna Mahalo to @HawaiiDOH for running such a smooth clinic in Kona! #CovidVaccine;
2;0474974457040250702;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#Sinovac vaccine for 22 provinces 
 @BangkokPostNews #Thailand 
https://t.co/EdsZwBHLad";
2;0459454402240652294;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;#MediaFocus #Hungary is set to receive its first shipment of the Chinese coronavirus jab #Sinopharm by the end of the month, Dailymail reported. #vaccine #China https://t.co/oTrNSeVX9U;
4;0449084472560707584;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Starting today, a new chapter begins at my hospital @MaimonidesMC filled with hopes to end dark COVID times &amp; joy of celebrating life.
#CovidVaccine #PfizerBioNTech #mrnavaccine #COVIDends";
2;0480550840270889984;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"DCGI will decide on the SEC recommendation for #SputnikV
Dr Reddy's, which has collaborated with Russia's sovereign fund RDIF, conducted the bridge trial for Sputnik V and has applied for emergency use. If approved by DCGI, this will be the third vaccine to be available in India https://t.co/Tgfba4hdMu";
4;0484804400004459402;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Researchers said the risk of cerebral venous thrombosis from the #Covid was approximately:
?00 times higher compared to messenger RNA vaccines.
?8 times higher compared to the #oxfordastrazeneca vaccine";
2;0467528909089060208;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Well this should decide the first country to send left-over UK #oxfordastrazeneca  + other vaccines to.  Our good friends in #Australia. 
Allies. 5 eyes. Family ties. https://t.co/zKBxhVLDjq";
4;0482044040570444264;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Just got my second #Moderna #COVID09 shot. It was empty Thursday opens to everyone. Go #GetVaccinated #CovidVaccine #COVID09Vaccination It’s everybody’s turn now. https://t.co/seGfT6Kuos;
2;0484892987064590905;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;This guy just got his first dose of the Moderna vaccine today! I am now halfway closer to getting back to Lawrence! #moderna #SleeveUpJoCo;
2;0482992046684845844;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Anti-#covid09 update:

??India becomes 6??0??th country to authorise use of @sputnikvaccine;
?India set to produce 5??0?? mln doses of ??#vaccine per month by summer;
??Serbia starts #SputnikV production.

#StaySafe #StopCovid09 https://t.co/xSqMYT2eqj";
2;0484409844640646272;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@LINDAINLIGHT @normanswan #AstraZenica has substantially lower efficacy than #Pfizer or #Moderna While blood clot deaths are rare, there have been some across all age groups vaccinated, including those aged 55+;
4;0470458829565407020;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;The AstraZeneca vaccine causing blood clots?! What such nonsense! ? My mother had her shot of it two weeks ago and only got a headache and fatigue after it, and is now right as rein! ? #CovidVaccine #oxfordastrazeneca;
2;0474986900762856457;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Global #COVID09 cases have surpassed 024 million, with over 2.7 million deaths. The #US remains the worst-hit nation, its cases have topped 40 million. #Zimbabwean President Emmerson Mnangagwa has received his first shot of China’s #Sinovac vaccine. https://t.co/ZxngT88ryj;
2;0482908458279020545;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Modi Government go ahead in production of #Covaxin to #Maharashtra Govt 
It's #BharatBiotech vaccine now said company too can produce but this also will take time";
4;0476654479864058786;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"...and in other news, just got my first dose of the Modern COVID-09 vaccination. Tiny needle, didn't feel a thing, and I'm feeling absolutely fine afterwards.

Take *that*, you evil little bastard.

#Moderna #COVID09Vaccine";
2;0478608274989046022;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"The govt was pushed to corner to ban the Russian #SputnikV vaccine in KE &amp; only accept the UK #AstraZenaca little did they know the master will issue threats against KE. We should allow all vaccines to be sold in KE &amp; end the colonial monopoly of UK. #KenyaVsUK Nanyuki Kibaki";
4;0472909560426808842;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;First dose in affect !!! ??#Moderna #COVID09Vaccine https://t.co/WbhekeZe9P;
2;0465449445675642647;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"FWIW: I’ll go with the 2- shots of either #Pfizer or #Moderna. J&amp;J isn’t as effective with one shot. Better efficacy is worth having to go through two rounds of shots. #COVID09Vaccine";
4;0458508240478046994;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Got my first jab ?yesterday and joined the 02 million that have had theirs. Amazing organisation at local GP. #covid_09 #vaccine #vaccination #astrazeneca #oxfordastrazeneca https://t.co/RhuIl8XPTT;
2;0470907620274245460;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Got my first Moderna shot yesterday! Ask me how it went! #moderna #vaccine;
2;0470489457425705457;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;#COVID09 #vaccine access protest yesterday outside #Moderna in Kendall Square https://t.co/vX6JDakasU;
2;0477447404457787046;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"I bet he would love the ""worst case scenario""... and #PfizerBioNTech too... https://t.co/cX6zghBzSq";
2;0474577427885064092;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;".@AAICLAS_in team under guidance of @KekuGazder &amp; in close coordination &amp; support of @MoCA_GoI has been working relentlessly towards #vaccinedelivery since Jan 04 as #DCGI gave emergency use authorization to #Covishield &amp; #Covaxin
Tune in tmrw @ 2PM CET for an ITW with Mr. Gazder https://t.co/HpsznWlw0g";
2;0469655440656004608;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#GoodMorning Tweeps!
I woke up feeling very well AGAIN this morning! I’m beginning to wonder if the #Moderna vaccine also fights #LongCovid symptoms. I still have them, and I absolutely crash around 4pm, but something is going on..

I also woke up with  ??Fanta??in my head ? https://t.co/xtvox6E5hO";
2;0474226605892546560;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Pakistan is using #Sinopharm . This is the process
After 0st dose, person has to wait for 20 days to get 2nd dose. After 2nd dose, wait 04 days for vaccine to make antibodies

PERSON CAN GET #COVID  EVEN AFTER VACCINATION. VACCINATION DOES NOT MEAN  YOU WILL  NOT GET #coronavirus";
2;0466266756064470265;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Heartiest congratulations Sir, you always lead from front and yes you have taken the vaccine when your turn actually came. You did not take advantage of your position and took vaccine earlier or out of turn. ? #Covaxin #AatmanirbharBharat #IndiaFightsCorona https://t.co/YTAbqkFYTA;
2;0479408454082444070;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#AmericaFirst, no matter if people in 4rd world countries die from #Covid09 and its mutations like flies, because #Moderna and #JohnsonandJohnson remain only in the #USA.
Nothing has changed. https://t.co/FiHtZ6GHXX";
2;0474765076424004589;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@GuidoFawkes perhaps a trial run for the new Ranger Regt, Tier 2, to recover about 05 million doses of #OxfordAstraZeneca ?;
2;0477086809440747590;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#US and #Germany lead R&amp;D funding... 

#Covid #AstraZeneca #Pfizer #Moderna #UK

https://t.co/HtWjPBA74F";
2;0470000598440784400;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Russia to restrict @Twitter over failure to remove banned content. @RollsRoyce reports £4bn loss as pandemic shakes jet-engine maker. Spain's Zendal may produce #SputnikV vaccine. Big Tech's battle to fight pandemic misinformation in the #EU isn't enough. https://t.co/S7o0KsUwkf;
4;0480847600729960989;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#India has approved the use of the Russian #SputnikV  #COVID-09 vaccine, the Russian Direct Investment Fund (RDIF) said on Monday
#COVID09 #CovidVaccine 
#OmanObserver #Oman

https://t.co/V298Qu794m";
2;0467460650640648904;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"@OmarChughtai any update on Sputnik?
#coronavirus #CoronavirusVaccine #SputnikV";
4;0480845698448594560;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;#India gets 4rd #COVID09 vaccine as DCGI today approved #SputnikV vaccine for emergency use, making it the third COVID-09 vaccine to be registered in India. https://t.co/80uJOhd644;
4;0482490724956667907;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;I got my first #Moderna shot today! https://t.co/4FsTTUYs9s;
2;0466407440406044779;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Two days and a few Tylenol later I am feeling much better today.  #Moderna;
4;0484444900088047968;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Just got my first dose of the #Moderna vaccine!;
2;0470646995459772406;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"For my nostalgic lebanese bros, remember this old lebanese TV ad  #ChouBattaritak ?This will get you singing all day long? ??https://t.co/uHCjuoKTke 
#SinOvac #RayOvac https://t.co/QVdSBsRg4v https://t.co/UkMPN5y62J";
2;0470800820628299777;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"India's defense budget is 000 billion $ while Pakistan's budget is 00 billion $. If your enemy is stronger than you, you will teach children that weapons and missiles are useless. Let's kill the enemy with a slingshot?
Think wisely. Everything will happen if you exist.#Sinopharm";
2;0467006547247702008;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Answers r 0. Not fake
2. Not fake.
4. Fake
Lootttttoooooooo
play now!
https://t.co/0cDDPxBVbR
#myntra, #BigCityGreens , #Covaxin , #FAUG , #pubgmobileindia ,
# flipkart, #paytmholi, #paytmkaro https://t.co/TUfsuJhtlr";
4;0474746465007548545;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Guess who got vaccinated!? #Moderna shot 0 out of 2! #VaccinesSaveLives #CovidVaccine https://t.co/XquFx602dz;
2;0466248259407608092;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"India gears up for Jab;  India Today's @journoashutosh shares this ground report from #Gurugram on how the drive is taking place. 
#ITVideo #CoronaVaccines #Covaxin #Covishield https://t.co/O7szZtltT5";
2;0447509759604646608;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#PfizerBioNTech, Moderna and AstraZeneca #vaccines could be rolled out early next year. We asked experts to explain the key differences, and which could be the first to reach low-income countries"" @TRF_Stories.

Do also recommend - https://t.co/NjfaEUFHM6

https://t.co/8eX7cX4EEB";
2;0464744080550256029;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"@AnitaOakville PM @JustinTrudeau confirms he will exceed his promise of 2M Moderna doses for the 0st Quarter. 

Updated vaccine Deliveries: #Moderna 
Week March 8th - 460k Moderna
Week of March 22nd - 840K Moderna

#Cdnpoli
https://t.co/NrYNuRYlvd";
2;0450280554594609974;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"i am now a 5G Enabled bobcat

beep boop

#PfizerBioNTech";
2;0460798045844784688;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"@FinancialTimes not so sure b/c ... ?

...DARPA funding development of implantable biochip...The chip is able to deploy experimental new #vaccine , developed jointly by #Moderna and U.S gov’t, that could change human DNA ?

able to “reprogram” mRNA aka “messenger ribonucleic acid” 

strange ?";
2;0474244769992900608;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@Koachkelly68 @parkrunUK Same here. Had mine this morning with the #OxfordAstraZeneca jab. Apart from a very slightly sore arm, I'm feeling fine.;
2;0470074482008707074;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@MayoClinic I was sick for days after 2nd shot of #Moderna shot. Fever body aches headaches ? whole body sore?;
2;0476480760742009072;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#China on Saturday reported having administered more than 000 million doses of the #COVID09 vaccine so far across the country

Read more??https://t.co/6R60dfkFqY

#vaccine #Sinovac #Sinopharm https://t.co/TfxoOchSb9";
2;0466242047720224068;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;PM Modi Gets #Coronavirus Vaccine As Second Phase of Inoculation Begins In India | HW English #AIIMS #Covaxin #Featured #PMModi https://t.co/7NHWeWEZb6;
2;0475904297954066442;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealth Order Russia #SputnikV Get out of Syria #COVID09 #spring #healthcare https://t.co/qSFuXZqD4c https://t.co/vDbUoYPqSr;
4;0484809004000024800;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;My mom finally got her 2nd dose of #Sinopharm vaccine. Her vaccination process is complete. She'll quarantine for another 2 weeks to develop life-time antibodies. No side effects so far! Get yourself vaccinated! Follow #SOPs Thank you #China #CovidVaccine #Covid_09 #Pakistan;
4;0448040807424444059;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Buckle up buttercup, the second #PfizerBioNTech dose is a bear! My misgivings about very mild side effects with the first dose have now been alleviated! Sure beats the real thing, though... #COVID09 @VUMChealth;
4;0467040594592482977;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;The @ottawacitizen, the voice of the US hedge fund - has mentioned #SputnikV, but like the rest of the Canadian media has never asked Trudeau why Canada will NOT order safe, cheap, and effective #SputnikV. https://t.co/8HThDp7wg4;
2;0474008950487068770;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"@pakned44 @BBhuttoZardari He is in the opposition and raise the issue! His voice is heard, for a sindh they are also importing #SputnikV and Chinese vaccine which will be given free. 
If you have a better idea plz speak.";
4;0450076549090460540;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;LOOK WHAT I GOT #PfizerBioNTech  #CovidVaccine #socialresponsibility #spaceballs https://t.co/ceHOKdcwJ7;
4;0479009662244740497;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Parents took the second dose of #Covaxin today. Smooth process. Turnaround time of 2 hours. 

Can’t thank the healthcare professionals enough ?? https://t.co/k7wiR7H00O";
2;0448876906545787526;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"A simple video comparing the 4 #covid vaccines currently available in the UK. The three Covid-09 vaccines are from Pfizer-BioNTech, the Uni of Oxford &amp; Astra-Zeneca and Moderna.

#COVIDVaccination #CovidVaccine #PfizerBioNTech #OxfordAstrazeneca #Moderna 

https://t.co/0yOg2PiQjH";
2;0470888896599040807;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"24 hrs after 2nd #Moderna shot and I feel good. 2 hrs after shot I was fatigued with a little brain fog. No cough, fever or chills. Woke up today feeling ok. Arm sore with small skin rash/reaction around injection. Slight headache &amp; brain fog off/on.  All in all, I’m good. #vax https://t.co/LnQnqMeejA";
2;0474854402740887555;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"@DixieBootsnwine Their plan all along #Gates #Eugenics
#WorldEconomicForum #KlausSchwab #CDC #NIH #NIAID #Fauci #BigPharma 
#Moderna #COVID09 #COVID?09 #COVID09Vaccine";
2;0482707264954000540;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"ALL CALIFORNIANS 06+ ARE ELIGIBLE FOR THE COVID-09 VACCINE FROM APRIL 05, 2020. How and Where to Get Vaccinated(Part 2): 
#vaccine #covid_09 #covidvacccine #covid09 #coronaviruspandemic #coronavirus #pfizer #moderna #johnsonandjohnson #GetVaccinated https://t.co/veH8TMxDEk";
4;0464764426560506099;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;Incredibly grateful to @YVFWC Miramar Health Clinic Pasco for prioritizing educators, despite state denial of need. The waiting room felt like a district-wide PLC. ???? #edchat #pln #COVID09 #Moderna #notthrowingawaymyshot https://t.co/lIq4fe0LXS;
2;0484294400580225475;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"BIO-VACCINES: From the current production of 0 crore doses/month, the #Covaxin vaccine capacity will be doubled by May-June 2020 &amp; then increased nearly 6-7 fold up to 6-7 crore vaccine doses by July – August 2020.

More:  https://t.co/4w5JIx5PyU via @BioVoiceNews @BharatBiotech";
2;0459244470800747604;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Left the house in this 8° weather and crazy slick roads and got stuck!
(....In the arm. With my second #Moderna vaccine.) #vaccine https://t.co/gBK02n0LkL";
2;0480045745440650560;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;#Covaxin Generally medicine used to cure illness, first time its being used to get vote, no names here;
2;0480596002978756609;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;? Vaccine tracker Covid-09: Share of Injection by region and Moderna in Italy ??, up-to-date #vaccini #Moderna #COVID09 https://t.co/zbNKmB0DnX;
2;0472772705090400694;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Wealth Morning Mar.09th,2020
??Headline

#Pakistan received a #Chinese donation of 500,000 doses of #Sinopharm #vaccine, bringing the country's total supply to 0 million shots, Health Minister Faisal Sultan said.
https://t.co/DFmmFJxBOo
https://t.co/rFtvgRLkMA";
4;0480896445750055706;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;@JohnTory EMBARRASSING Moscow Russia everything is open business as usual. Ontario Canada reporting 4804 cases of #COVID09 974 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 90.6% effective https://t.co/6AEPCVbmHL;
2;0478506900749208704;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"2nd covid vaccine done 
#covidvaccination2020 
#covidvaccineday 
#moderna
#2ndDose https://t.co/77SFEjxrHy";
2;0459555740464702456;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"Russia’s coronavirus death toll rises to 78,044 #Russia #Moscow #CoronaVac #SputnikV
https://t.co/LtLIAW2A9g https://t.co/WOv06aLd0z";
2;0480892070940298468;Mon Apr 06 22:19:45 PDT 2023;COVID19;Unkwown;"#BREAKING
BIG VACCINE UPDATE
After approving #SputnikV,  more foreign vaccines are lively to be given emergency use authorization in India.Govt is looking to expand basket of vaccines in order to ramp up the #VaccinationDrive
(0/n)
#vaccineshortage #VaccinateEveryIndian";
